CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/28/2016,6:50,BROOKLYN,11216,40.68823,-73.95271,"(40.68823, -73.95271)",,,459       GREENE AVENUE                 ,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,Unspecified,,,3456349,4 dr sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
05/28/2016,18:20,QUEENS,11368,40.75254,-73.85261,"(40.75254, -73.85261)",ROOSEVELT AVENUE                ,114 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3452083,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,23:45,,,40.61443,-74.039566,"(40.61443, -74.039566)",Belt Pkwy                       ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3447010,4 dr sedan,4 dr sedan,,,
05/28/2016,16:46,BROOKLYN,11212,40.66399,-73.92988,"(40.66399, -73.92988)",EAST NEW YORK AVENUE            ,EAST 92 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450071,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:00,,,40.889114,-73.88925,"(40.889114, -73.88925)",Major Deegan Expy               ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453341,4 dr sedan,4 dr sedan,,,
05/28/2016,12:30,MANHATTAN,10012,40.721172,-73.99658,"(40.721172, -73.99658)",KENMARE STREET                  ,MULBERRY STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3447607,4 dr sedan,Bike,,,
05/28/2016,10:18,QUEENS,11412,40.70601,-73.76912,"(40.70601, -73.76912)",188 STREET                      ,104 AVENUE,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,3451407,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,20:28,MANHATTAN,10027,40.808445,-73.945,"(40.808445, -73.945)",WEST 126 STREET                 ,LENOX AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3484347,4 dr sedan,,,,
05/28/2016,10:30,BROOKLYN,11215,40.673435,-73.9811,"(40.673435, -73.9811)",,,351       1 STREET                      ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3447044,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
05/28/2016,8:30,,,,,,south gannon ave                ,bradley avenue,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3452651,4 dr sedan,Dump,,,
05/28/2016,18:30,BROOKLYN,11210,40.630756,-73.94162,"(40.630756, -73.94162)",,,1729      BROOKLYN AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3447005,4 dr sedan,,,,
05/28/2016,11:00,MANHATTAN,10019,40.76457,-73.97364,"(40.76457, -73.97364)",CENTRAL PARK SOUTH              ,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3448289,Flat Bed,Taxi,,,
05/28/2016,20:35,MANHATTAN,10029,40.789948,-73.94293,"(40.789948, -73.94293)",105 street                      ,2nd avenue ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3453000,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:45,QUEENS,11368,40.757442,-73.86747,"(40.757442, -73.86747)",101 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3452511,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,13:30,,,40.76187,-73.83898,"(40.76187, -73.83898)",Whitestone Expy                 ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3446622,Station Wagon/Sport Utility Vehicle,4 dr sedan,Station Wagon/Sport Utility Vehicle,,
05/28/2016,17:38,BROOKLYN,11207,40.6591,-73.896454,"(40.6591, -73.896454)",WILLIAMS AVENUE                 ,LOUISIANA AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3453607,4 dr sedan,4 dr sedan,,,
05/28/2016,10:46,STATEN ISLAND,10306,40.56895,-74.12491,"(40.56895, -74.12491)",AMBOY ROAD                      ,TYSENS LANE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3454248,Sedan,Sedan,,,
05/28/2016,0:20,BROOKLYN,11207,,,,Broadway                        ,Covert Street,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3472740,4 dr sedan,4 dr sedan,,,
05/28/2016,14:15,BROOKLYN,11234,40.621216,-73.93539,"(40.621216, -73.93539)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,3449889,Bus,4 dr sedan,,,
05/28/2016,12:00,BROOKLYN,11228,40.622013,-74.01641,"(40.622013, -74.01641)",79 STREET                       ,10 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Vehicle Vandalism,,,,3450167,4 dr sedan,4 dr sedan,,,
05/28/2016,22:00,MANHATTAN,10018,40.752098,-73.98612,"(40.752098, -73.98612)",,,1013      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3446692,4 dr sedan,4 dr sedan,,,
05/28/2016,17:00,BROOKLYN,11235,40.58655,-73.96617,"(40.58655, -73.96617)",,,2601      OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3460469,Station Wagon/Sport Utility Vehicle,2 dr sedan,,,
05/28/2016,18:00,BROOKLYN,11234,40.61312,-73.91745,"(40.61312, -73.91745)",,,5700      AVENUE U                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3456134,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,15:00,,,40.619373,-74.1642,"(40.619373, -74.1642)",Staten Island Expy              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446840,4 dr sedan,Pick-up Truck,,,
05/28/2016,12:20,BROOKLYN,11215,40.66551,-73.992775,"(40.66551, -73.992775)",4 AVENUE                        ,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450429,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,15:00,STATEN ISLAND,10301,40.645473,-74.09287,"(40.645473, -74.09287)",RICHMOND TERRACE                ,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452594,4 dr sedan,4 dr sedan,,,
05/28/2016,18:00,QUEENS,11103,40.758972,-73.91901,"(40.758972, -73.91901)",STEINWAY STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452444,4 dr sedan,4 dr sedan,,,
05/28/2016,20:10,BRONX,10458,,,,fordham road                    ,hoffman street,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3449415,Pick-up Truck,4 dr sedan,,,
05/28/2016,19:00,QUEENS,11357,40.79155,-73.807335,"(40.79155, -73.807335)",154 STREET                      ,12 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3452007,Pick-up Truck,4 dr sedan,,,
05/28/2016,3:30,BRONX,10454,40.80661,-73.921,"(40.80661, -73.921)",BROWN PLACE                     ,EAST 136 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3448905,Taxi,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,11:30,QUEENS,11433,40.69925,-73.80271,"(40.69925, -73.80271)",,,150-10    BEAVER ROAD                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446584,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,6:35,,,40.79292,-73.94579,"(40.79292, -73.94579)",LEXINGTON AVENUE                ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3448517,Bus,4 dr sedan,,,
05/28/2016,19:30,,,40.63226,-73.90088,"(40.63226, -73.90088)",AVENUE M                        ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3450201,4 dr sedan,4 dr sedan,Station Wagon/Sport Utility Vehicle,,
05/28/2016,19:50,MANHATTAN,10035,40.80506,-73.94117,"(40.80506, -73.94117)",MADISON AVENUE                  ,EAST 124 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3448627,4 dr sedan,4 dr sedan,,,
05/28/2016,23:47,BRONX,10465,40.826527,-73.822044,"(40.826527, -73.822044)",,,3717      EAST TREMONT AVENUE           ,4,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3453221,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,18:00,,,40.757328,-73.734146,"(40.757328, -73.734146)",57 DRIVE                        ,246 CRESCENT,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452165,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,4:00,,,40.86074,-73.895386,"(40.86074, -73.895386)",EAST 188 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3449233,4 dr sedan,4 dr sedan,,,
05/28/2016,10:00,,,40.66662,-73.835464,"(40.66662, -73.835464)",Belt Pkwy                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3446832,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,0:07,,,40.750538,-73.93981,"(40.750538, -73.93981)",Queensboro Bridge               ,,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3454346,Station Wagon/Sport Utility Vehicle,Taxi,,,
05/28/2016,12:25,,,40.612377,-74.13324,"(40.612377, -74.13324)",VICTORY BOULEVARD               ,MANN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454843,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,22:40,MANHATTAN,10022,40.757698,-73.9694,"(40.757698, -73.9694)",3 AVENUE                        ,EAST 53 STREET,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3448124,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,19:20,,,40.697517,-73.75556,"(40.697517, -73.75556)",115 AVENUE                      ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3452329,4 dr sedan,4 dr sedan,,,
05/28/2016,12:50,QUEENS,11365,40.751892,-73.779816,"(40.751892, -73.779816)",FRANCIS LEWIS BOULEVARD         ,48 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3452163,Station Wagon/Sport Utility Vehicle,2 dr sedan,,,
05/28/2016,23:00,QUEENS,11375,40.71363,-73.83433,"(40.71363, -73.83433)",78 AVENUE                       ,AUSTIN STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3452246,4 dr sedan,Tractor Truck Diesel,,,
05/28/2016,6:59,,,40.574905,-74.121735,"(40.574905, -74.121735)",RICHMOND ROAD                   ,AMBOY ROAD,,0,1,0,1,0,0,0,0,Failure to Yield Right-of-Way,,,,,3452735,Pick-up Truck,,,,
05/28/2016,16:30,BROOKLYN,11209,40.629185,-74.02381,"(40.629185, -74.02381)",,,470       76 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446758,4 dr sedan,UNKNO,,,
05/28/2016,16:00,BRONX,10466,40.887993,-73.86476,"(40.887993, -73.86476)",,,3940      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3447256,4 dr sedan,,,,
05/28/2016,0:00,QUEENS,11358,40.757847,-73.78944,"(40.757847, -73.78944)",192 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3446820,Station Wagon/Sport Utility Vehicle,Convertible,,,
05/28/2016,9:27,BROOKLYN,11201,40.686832,-73.98872,"(40.686832, -73.98872)",,,114       DEAN STREET                   ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3446577,4 dr sedan,,,,
05/28/2016,4:11,,,40.708424,-73.95791,"(40.708424, -73.95791)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3453750,4 dr sedan,,,,
05/28/2016,1:30,QUEENS,11368,40.74036,-73.8564,"(40.74036, -73.8564)",WALDRON STREET                  ,MARTENSE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3452082,4 dr sedan,Unkno,,,
05/28/2016,6:00,QUEENS,11373,40.74623,-73.89037,"(40.74623, -73.89037)",75 STREET                       ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452086,2 dr sedan,4 dr sedan,,,
05/28/2016,20:20,BROOKLYN,11212,40.668995,-73.91058,"(40.668995, -73.91058)",,,452       ROCKAWAY AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3446766,4 dr sedan,4 dr sedan,,,
05/28/2016,17:30,,,40.7205,-73.943726,"(40.7205, -73.943726)",Bqe                             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3457108,Sedan,Sedan,,,
05/28/2016,16:15,BRONX,10457,40.851967,-73.897095,"(40.851967, -73.897095)",EAST 180 STREET                 ,PARK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3449412,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,17:00,,,,,,BRUCKNER BOULEVARD              ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449203,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,13:30,QUEENS,11434,40.671825,-73.774506,"(40.671825, -73.774506)",BREWER BOULEVARD                ,137 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3460918,4 dr sedan,4 dr sedan,,,
05/28/2016,10:30,BRONX,10452,40.84434,-73.91475,"(40.84434, -73.91475)",WEST MOUNT EDEN AVENUE          ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453172,Sedan,UNKNO,,,
05/28/2016,7:15,BROOKLYN,11213,40.679035,-73.938515,"(40.679035, -73.938515)",HERKIMER STREET                 ,ALBANY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3450886,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,23:31,,,40.820435,-73.93624,"(40.820435, -73.93624)",WEST 145 STREET                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3454417,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,13:45,QUEENS,11414,40.6575,-73.839455,"(40.6575, -73.839455)",CROSS BAY BOULEVARD             ,160 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3446600,4 dr sedan,Station Wagon/Sport Utility Vehicle,2 dr sedan,,
05/28/2016,21:00,QUEENS,11101,40.644173,-74.10736,"(40.644173, -74.10736)",,,48-58     35 STREET                     ,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Lane Marking Improper/Inadequate,,,,3447877,2 dr sedan,4 dr sedan,,,
05/28/2016,21:53,MANHATTAN,10018,40.75492,-73.98833,"(40.75492, -73.98833)",,,200       WEST 40 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3446691,4 dr sedan,,,,
05/28/2016,16:00,QUEENS,11433,40.69251,-73.78008,"(40.69251, -73.78008)",,,113-28    MERRICK BOULEVARD             ,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3447145,4 dr sedan,Van,,,
05/28/2016,17:00,QUEENS,11693,40.58646,-73.81544,"(40.58646, -73.81544)",BEACH 92 STREET                 ,ROCKAWAY BEACH BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3451215,Station Wagon/Sport Utility Vehicle,2 dr sedan,,,
05/28/2016,14:10,QUEENS,11434,40.687572,-73.781876,"(40.687572, -73.781876)",,,115-44    166 STREET                    ,1,0,0,0,0,0,1,0,Driver Inexperience,,,,,3446836,4 dr sedan,,,,
05/28/2016,9:12,MANHATTAN,10128,40.78336,-73.95489,"(40.78336, -73.95489)",EAST 91 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3448413,2 dr sedan,4 dr sedan,,,
05/28/2016,0:50,,,,,,GRAND CENTRAL PARKWAY           ,MAIN STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3454721,4 dr sedan,4 dr sedan,,,
05/28/2016,12:40,BRONX,10466,40.89339,-73.857376,"(40.89339, -73.857376)",EAST 233 STREET                 ,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3449332,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,16:00,QUEENS,11357,40.787937,-73.81768,"(40.787937, -73.81768)",14 AVENUE                       ,148 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3452005,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,20:49,,,40.82325,-73.88277,"(40.82325, -73.88277)",BRUCKNER BOULEVARD SERVICE ROAD ,BRONX RIVER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449106,Station Wagon/Sport Utility Vehicle,Bike,,,
05/28/2016,3:30,BRONX,10454,40.809105,-73.9229,"(40.809105, -73.9229)",WILLIS AVENUE                   ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3448906,Taxi,4 dr sedan,,,
05/28/2016,18:55,BROOKLYN,11213,40.66925,-73.93944,"(40.66925, -73.93944)",EASTERN PARKWAY                 ,ALBANY AVENUE,,4,0,0,0,0,0,4,0,Unsafe Speed,Unspecified,,,,3453548,4 dr sedan,2 dr sedan,,,
05/28/2016,14:30,,,40.619373,-74.1642,"(40.619373, -74.1642)",Staten Island Expy              ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3446660,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,4:40,BROOKLYN,11221,40.687935,-73.9154,"(40.687935, -73.9154)",BUSHWICK AVENUE                 ,HANCOCK STREET,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,,,3620808,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
05/28/2016,11:41,,,40.716194,-73.996086,"(40.716194, -73.996086)",CANAL STREET                    ,BOWERY,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3447606,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,22:20,BROOKLYN,11226,40.641468,-73.95938,"(40.641468, -73.95938)",DORCHESTER ROAD                 ,OCEAN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3450291,Station Wagon/Sport Utility Vehicle,Bike,,,
05/28/2016,16:33,QUEENS,11101,40.746033,-73.93441,"(40.746033, -73.93441)",QUEENS BOULEVARD                ,SKILLMAN AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3451903,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
05/28/2016,8:15,,,40.84481,-73.92579,"(40.84481, -73.92579)",Cross Bronx Expy                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3446730,4 dr sedan,Taxi,4 dr sedan,,
05/28/2016,23:10,,,40.66525,-73.94816,"(40.66525, -73.94816)",NEW YORK AVENUE                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3450349,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,18:30,MANHATTAN,10013,40.718018,-73.99996,"(40.718018, -73.99996)",CANAL STREET                    ,CENTRE STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3454298,4 dr sedan,4 dr sedan,,,
05/28/2016,17:25,,,40.894005,-73.85645,"(40.894005, -73.85645)",E 234th St                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3447250,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,8:50,QUEENS,11377,40.75119,-73.90203,"(40.75119, -73.90203)",BROADWAY                        ,60 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3453973,Station Wagon/Sport Utility Vehicle,4 dr sedan,4 dr sedan,,
05/28/2016,21:30,BROOKLYN,11232,40.662712,-73.99568,"(40.662712, -73.99568)",4 AVENUE                        ,21 STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3450431,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,13:40,MANHATTAN,10065,40.760536,-73.95836,"(40.760536, -73.95836)",EAST 62 STREET                  ,YORK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3448410,Station Wagon/Sport Utility Vehicle,Taxi,,,
05/28/2016,15:02,,,,,,HUGH GRANT CIRCLE               ,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449103,4 dr sedan,4 dr sedan,,,
05/28/2016,4:55,BROOKLYN,11217,40.67864,-73.97352,"(40.67864, -73.97352)",FLATBUSH AVENUE                 ,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450783,4 dr sedan,Taxi,,,
05/28/2016,14:30,STATEN ISLAND,10312,40.558887,-74.1977,"(40.558887, -74.1977)",ARTHUR KILL ROAD                ,ARDEN AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3452805,4 dr sedan,4 dr sedan,,,
05/28/2016,10:25,MANHATTAN,10033,40.848682,-73.939224,"(40.848682, -73.939224)",WEST 178 STREET                 ,FORT WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3448761,Sedan,,,,
05/28/2016,17:00,QUEENS,11373,40.738426,-73.865555,"(40.738426, -73.865555)",55 AVENUE                       ,96 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3454051,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,1:20,,,40.62981,-74.14564,"(40.62981, -74.14564)",Dr Martin Luther King Jr Expy   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3446658,Motorcycle,,,,
05/28/2016,22:00,QUEENS,11373,40.7444,-73.88606,"(40.7444, -73.88606)",,,79-01     BROADWAY                      ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3470121,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:15,,,,,,HYLAN BOULEVARD                 ,FINGERBOARD ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452741,Pick-up Truck,2 dr sedan,,,
05/28/2016,11:15,,,40.71702,-73.830505,"(40.71702, -73.830505)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3447138,Station Wagon/Sport Utility Vehicle,4 dr sedan,2 dr sedan,,
05/28/2016,20:45,,,,,,NAVY STREET                     ,PARK AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3453732,Bike,,,,
05/28/2016,13:10,QUEENS,11434,40.66684,-73.78941,"(40.66684, -73.78941)",NORTH CONDUIT AVENUE            ,150 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455164,Station Wagon/Sport Utility Vehicle,Garbage or Refuse,,,
05/28/2016,0:00,BROOKLYN,11234,40.60763,-73.930275,"(40.60763, -73.930275)",AVENUE T                        ,EAST 35 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3449885,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,1:50,QUEENS,11420,40.684597,-73.81394,"(40.684597, -73.81394)",129 STREET                      ,109 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3451712,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,12:07,STATEN ISLAND,10301,40.623055,-74.11327,"(40.623055, -74.11327)",CLOVE ROAD                      ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452595,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,15:30,QUEENS,11355,40.745304,-73.82595,"(40.745304, -73.82595)",MAIN STREET                     ,58 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3446811,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,11:34,BRONX,10472,40.834522,-73.87183,"(40.834522, -73.87183)",EAST 174 STREET                 ,CROES AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3449091,Van,2 dr sedan,,,
05/28/2016,16:00,STATEN ISLAND,10308,40.54387,-74.14445,"(40.54387, -74.14445)",HYLAN BOULEVARD                 ,CLEVELAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3457462,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,23:31,BRONX,10463,40.88373,-73.90649,"(40.88373, -73.90649)",IRWIN AVENUE                    ,WEST 234 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3449546,4 dr sedan,4 dr sedan,,,
05/28/2016,16:30,BROOKLYN,11238,40.67752,-73.972725,"(40.67752, -73.972725)",FLATBUSH AVENUE                 ,PARK PLACE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3450788,4 dr sedan,Bike,,,
05/28/2016,14:52,,,40.66662,-73.835464,"(40.66662, -73.835464)",Belt Pkwy                       ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3446796,4 dr sedan,4 dr sedan,,,
05/28/2016,23:30,BROOKLYN,11220,40.637466,-74.02829,"(40.637466, -74.02829)",RIDGE BOULEVARD                 ,68 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3450164,Sedan,4 dr sedan,,,
